ticket_key,ticket_id,stage,team,enter_h,start_h,exit_h,wait_hours,service_hours,queue_len_on_entry,stage_hours
2709,TKT-002709,Remote diagnosis,Tier 2,10406.313844320252,10406.313844320252,10408.095409893143,0.0,1.7816,0,1.7816
2463,TKT-002463,Remote diagnosis,Tier 2,10406.09109366552,10406.09109366552,10408.211072185522,0.0,2.12,0,2.12
2709,TKT-002709,Verification,Tier 1,10408.095409893143,10408.095409893143,10408.530719691138,0.0,0.4353,1,0.4353
2463,TKT-002463,Verification,Tier 1,10408.211072185522,10408.530719691138,10409.294391530484,0.3196,0.7637,0,1.0833
2911,TKT-002911,Intake,(automated),10409.702902600824,10409.702902600824,10409.702902600824,0.0,0.0,0,0.0
2911,TKT-002911,Triage,Tier 1,10409.702902600824,10409.702902600824,10409.855584220066,0.0,0.1527,0,0.1527
2321,TKT-002321,On-site repair,Field Ops,10405.76358431307,10405.76358431307,10409.9625407073,0.0,4.199,0,4.199
4571,TKT-004571,Intake,(automated),10410.175283169128,10410.175283169128,10410.175283169128,0.0,0.0,0,0.0
272,TKT-000272,Intake,(automated),10410.207475807196,10410.207475807196,10410.207475807196,0.0,0.0,0,0.0
2321,TKT-002321,Verification,Tier 1,10409.9625407073,10409.9625407073,10410.530199897445,0.0,0.5677,2,0.5677
4571,TKT-004571,Triage,Tier 1,10410.175283169128,10410.530199897445,10410.759397666256,0.3549,0.2292,1,0.5841
3166,TKT-003166,Intake,(automated),10411.6797460986,10411.6797460986,10411.6797460986,0.0,0.0,0,0.0
272,TKT-000272,Triage,Tier 1,10410.207475807196,10410.759397666256,10411.884711500943,0.5519,1.1253,1,1.6772
3166,TKT-003166,Triage,Tier 1,10411.6797460986,10411.884711500943,10412.458431924673,0.205,0.5737,0,0.7787
1489,TKT-001489,Intake,(automated),10412.481307245162,10412.481307245162,10412.481307245162,0.0,0.0,0,0.0
2911,TKT-002911,Remote diagnosis,Tier 2,10409.855584220066,10409.855584220066,10412.629863433203,0.0,2.7743,2,2.7743
1489,TKT-001489,Triage,Tier 1,10412.481307245162,10412.481307245162,10412.858541692298,0.0,0.3772,1,0.3772
3166,TKT-003166,Remote diagnosis,Tier 2,10412.458431924673,10412.629863433203,10413.561038033762,0.1714,0.9312,2,1.1026
647,TKT-000647,Parts & dispatch,(unstaffed wait),10370.31370074327,10370.31370074327,10414.27937925145,43.9657,0.0,0,43.9657
2911,TKT-002911,Verification,Tier 1,10412.629863433203,10412.858541692298,10414.586184560681,0.2287,1.7276,0,1.9563
1414,TKT-001414,Parts & dispatch,(unstaffed wait),10384.55613001588,10384.55613001588,10415.030478997282,30.4743,0.0,0,30.4743
4571,TKT-004571,Remote diagnosis,Tier 2,10410.759397666256,10410.759397666256,10416.636894371944,0.0,5.8775,1,5.8775
4036,TKT-004036,Parts & dispatch,(unstaffed wait),10239.570210163063,10239.570210163063,10417.549776093498,177.9796,0.0,0,177.9796
272,TKT-000272,Remote diagnosis,Tier 2,10411.884711500943,10416.636894371944,10418.485398196475,4.7522,1.8485,0,6.6007
1489,TKT-001489,Remote diagnosis,Tier 2,10412.858541692298,10413.561038033762,10418.619188382072,0.7025,5.0582,0,5.7607
272,TKT-000272,Verification,Tier 1,10418.485398196475,10418.485398196475,10419.30518731692,0.0,0.8198,1,0.8198
1489,TKT-001489,Verification,Tier 1,10418.619188382072,10419.30518731692,10420.0002017692,0.686,0.695,0,1.381
647,TKT-000647,On-site repair,Field Ops,10414.27937925145,10414.27937925145,10420.41316002716,0.0,6.1338,2,6.1338
1414,TKT-001414,On-site repair,Field Ops,10415.030478997282,10420.41316002716,10422.175412720757,5.3827,1.7623,1,7.145
647,TKT-000647,Verification,Tier 1,10420.41316002716,10420.41316002716,10422.19431897822,0.0,1.7812,1,1.7812
1414,TKT-001414,Verification,Tier 1,10422.175412720757,10422.19431897822,10422.44272182057,0.0189,0.2484,0,0.2673
3005,TKT-003005,Parts & dispatch,(unstaffed wait),10403.922846224372,10403.922846224372,10422.827191997023,18.9043,0.0,0,18.9043
4036,TKT-004036,On-site repair,Field Ops,10417.549776093498,10422.175412720757,10422.951326688091,4.6256,0.7759,1,5.4015
4036,TKT-004036,Verification,Tier 1,10422.951326688091,10422.951326688091,10423.785495049902,0.0,0.8342,0,0.8342
1342,TKT-001342,Parts & dispatch,(unstaffed wait),10367.273796272748,10367.273796272748,10426.334320105621,59.0605,0.0,0,59.0605
1645,TKT-001645,Intake,(automated),10430.060351140179,10430.060351140179,10430.060351140179,0.0,0.0,0,0.0
1645,TKT-001645,Triage,Tier 1,10430.060351140179,10430.060351140179,10430.495689411084,0.0,0.4353,0,0.4353
1632,TKT-001632,Parts & dispatch,(unstaffed wait),10363.95170869628,10363.95170869628,10430.767881598516,66.8162,0.0,0,66.8162
3005,TKT-003005,On-site repair,Field Ops,10422.827191997023,10422.951326688091,10431.155988390325,0.1241,8.2047,2,8.328800000000001
1645,TKT-001645,Remote diagnosis,Tier 2,10430.495689411084,10430.495689411084,10432.477630594662,0.0,1.9819,0,1.9819
1655,TKT-001655,Intake,(automated),10433.19089551487,10433.19089551487,10433.19089551487,0.0,0.0,0,0.0
468,TKT-000468,Intake,(automated),10433.273362606145,10433.273362606145,10433.273362606145,0.0,0.0,0,0.0
2087,TKT-002087,Intake,(automated),10433.438016661077,10433.438016661077,10433.438016661077,0.0,0.0,0,0.0
3005,TKT-003005,Verification,Tier 1,10431.155988390325,10431.155988390325,10433.722994723588,0.0,2.567,3,2.567
468,TKT-000468,Triage,Tier 1,10433.273362606145,10433.722994723588,10433.992725943017,0.4496,0.2697,2,0.7193
1655,TKT-001655,Triage,Tier 1,10433.19089551487,10433.992725943017,10434.717461918735,0.8018,0.7247,1,1.5265
4123,TKT-004123,Intake,(automated),10434.925034203769,10434.925034203769,10434.925034203769,0.0,0.0,0,0.0
1655,TKT-001655,Remote diagnosis,Tier 2,10434.717461918735,10434.717461918735,10435.531936728685,0.0,0.8145,0,0.8145
2087,TKT-002087,Triage,Tier 1,10433.438016661077,10434.717461918735,10435.563729514912,1.2794,0.8463,1,2.1257
4571,TKT-004571,Parts & dispatch,(unstaffed wait),10416.636894371944,10416.636894371944,10435.816831349464,19.1799,0.0,0,19.1799
4123,TKT-004123,Triage,Tier 1,10434.925034203769,10435.563729514912,10436.010918619553,0.6387,0.4472,0,1.0859
1645,TKT-001645,Parts & dispatch,(unstaffed wait),10432.477630594662,10432.477630594662,10436.466360234526,3.9887,0.0,0,3.9887
774,TKT-000774,Intake,(automated),10437.066042106622,10437.066042106622,10437.066042106622,0.0,0.0,0,0.0
774,TKT-000774,Triage,Tier 1,10437.066042106622,10437.066042106622,10437.271890354512,0.0,0.2058,0,0.2058
468,TKT-000468,Remote diagnosis,Tier 2,10433.992725943017,10433.992725943017,10437.430185349203,0.0,3.4375,2,3.4375
468,TKT-000468,Verification,Tier 1,10437.430185349203,10437.430185349203,10438.219904001317,0.0,0.7897,0,0.7897
774,TKT-000774,Remote diagnosis,Tier 2,10437.271890354512,10437.430185349203,10439.795231456965,0.1583,2.365,1,2.5233000000000003
774,TKT-000774,Verification,Tier 1,10439.795231456965,10439.795231456965,10440.773769906096,0.0,0.9785,0,0.9785
2087,TKT-002087,Remote diagnosis,Tier 2,10435.563729514912,10435.563729514912,10441.516852293214,0.0,5.9531,0,5.9531
4123,TKT-004123,Remote diagnosis,Tier 2,10436.010918619553,10439.795231456965,10442.495829652522,3.7843,2.7006,0,6.4849
2087,TKT-002087,Verification,Tier 1,10441.516852293214,10441.516852293214,10443.304927045034,0.0,1.7881,1,1.7881
4123,TKT-004123,Verification,Tier 1,10442.495829652522,10443.304927045034,10444.663306060143,0.8091,1.3584,0,2.1675
1342,TKT-001342,On-site repair,Field Ops,10426.334320105621,10431.155988390325,10448.071458941418,4.8217,16.9155,3,21.7372
2574,TKT-002574,Intake,(automated),10449.582823495148,10449.582823495148,10449.582823495148,0.0,0.0,0,0.0
1645,TKT-001645,On-site repair,Field Ops,10436.466360234526,10448.071458941418,10450.21825721662,11.6051,2.1468,2,13.7519
1342,TKT-001342,Verification,Tier 1,10448.071458941418,10448.071458941418,10450.694258279342,0.0,2.6228,2,2.6228
2574,TKT-002574,Triage,Tier 1,10449.582823495148,10450.694258279342,10450.863437290058,1.1114,0.1692,1,1.2806
1645,TKT-001645,Verification,Tier 1,10450.21825721662,10450.863437290058,10451.38329716632,0.6452,0.5199,0,1.1651
1632,TKT-001632,On-site repair,Field Ops,10430.767881598516,10450.21825721662,10451.611860732135,19.4504,1.3936,1,20.843999999999998
2286,TKT-002286,Intake,(automated),10451.801747788355,10451.801747788355,10451.801747788355,0.0,0.0,0,0.0
1655,TKT-001655,Parts & dispatch,(unstaffed wait),10435.531936728685,10435.531936728685,10452.834344783467,17.3024,0.0,0,17.3024
4571,TKT-004571,On-site repair,Field Ops,10435.816831349464,10451.611860732135,10452.93943904951,15.795,1.3276,1,17.1226
1632,TKT-001632,Verification,Tier 1,10451.611860732135,10451.611860732135,10453.042811288158,0.0,1.431,2,1.431
36,TKT-000036,Intake,(automated),10453.231182022628,10453.231182022628,10453.231182022628,0.0,0.0,0,0.0
2574,TKT-002574,Remote diagnosis,Tier 2,10450.863437290058,10450.863437290058,10453.313032938277,0.0,2.4496,0,2.4496
4571,TKT-004571,Verification,Tier 1,10452.93943904951,10453.042811288158,10454.366149188574,0.1034,1.3233,3,1.4266999999999999
2574,TKT-002574,Verification,Tier 1,10453.313032938277,10454.366149188574,10454.847126954444,1.0531,0.481,2,1.5341
36,TKT-000036,Triage,Tier 1,10453.231182022628,10454.847126954444,10455.237560230931,1.6159,0.3904,1,2.0063
2286,TKT-002286,Triage,Tier 1,10451.801747788355,10455.237560230931,10455.960545174885,3.4358,0.723,0,4.1588
2286,TKT-002286,Remote diagnosis,Tier 2,10455.960545174885,10455.960545174885,10458.213862342878,0.0,2.2533,0,2.2533
36,TKT-000036,Remote diagnosis,Tier 2,10455.237560230931,10455.237560230931,10458.535507240733,0.0,3.2979,0,3.2979
2286,TKT-002286,Verification,Tier 1,10458.213862342878,10458.213862342878,10458.890086550338,0.0,0.6762,1,0.6762
1655,TKT-001655,On-site repair,Field Ops,10452.834344783467,10452.93943904951,10459.2721408847,0.1051,6.3327,0,6.4378
4164,TKT-004164,Intake,(automated),10459.500335130788,10459.500335130788,10459.500335130788,0.0,0.0,0,0.0
36,TKT-000036,Verification,Tier 1,10458.535507240733,10458.890086550338,10460.259174830446,0.3546,1.3691,2,1.7237
4053,TKT-004053,Intake,(automated),10460.529793625117,10460.529793625117,10460.529793625117,0.0,0.0,0,0.0
4164,TKT-004164,Triage,Tier 1,10459.500335130788,10460.259174830446,10460.752041596945,0.7588,0.4929,2,1.2517
4007,TKT-004007,Parts & dispatch,(unstaffed wait),10390.807551548547,10390.807551548547,10460.9065420517,70.099,0.0,0,70.099
4053,TKT-004053,Triage,Tier 1,10460.529793625117,10460.752041596945,10461.781429678906,0.2222,1.0294,1,1.2516
4164,TKT-004164,Remote diagnosis,Tier 2,10460.752041596945,10460.752041596945,10463.51198189807,0.0,2.7599,0,2.7599
1655,TKT-001655,Verification,Tier 1,10459.2721408847,10461.781429678906,10463.755352588354,2.5093,1.9739,1,4.4832
4164,TKT-004164,Verification,Tier 1,10463.51198189807,10463.755352588354,10464.631333286114,0.2434,0.876,0,1.1194
4007,TKT-004007,On-site repair,Field Ops,10460.9065420517,10460.9065420517,10465.187836491235,0.0,4.2813,0,4.2813
4007,TKT-004007,Verification,Tier 1,10465.187836491235,10465.187836491235,10466.22679370209,0.0,1.039,0,1.039
3065,TKT-003065,Intake,(automated),10466.370132301627,10466.370132301627,10466.370132301627,0.0,0.0,0,0.0
3065,TKT-003065,Triage,Tier 1,10466.370132301627,10466.370132301627,10466.891432881217,0.0,0.5213,0,0.5213
3065,TKT-003065,Remote diagnosis,Tier 2,10466.891432881217,10466.891432881217,10468.693115299466,0.0,1.8017,0,1.8017
3065,TKT-003065,Verification,Tier 1,10468.693115299466,10468.693115299466,10469.20628828778,0.0,0.5132,0,0.5132
4053,TKT-004053,Remote diagnosis,Tier 2,10461.781429678906,10461.781429678906,10470.133081713842,0.0,8.3517,0,8.3517
4053,TKT-004053,Verification,Tier 1,10470.133081713842,10470.133081713842,10470.650978842345,0.0,0.5179,0,0.5179
2385,TKT-002385,Intake,(automated),10472.636714541128,10472.636714541128,10472.636714541128,0.0,0.0,0,0.0
4872,TKT-004872,Intake,(automated),10472.641214404932,10472.641214404932,10472.641214404932,0.0,0.0,0,0.0
2385,TKT-002385,Triage,Tier 1,10472.636714541128,10472.636714541128,10473.311875096335,0.0,0.6752,1,0.6752
4872,TKT-004872,Triage,Tier 1,10472.641214404932,10473.311875096335,10474.035034602208,0.6707,0.7232,0,1.3939
4872,TKT-004872,Remote diagnosis,Tier 2,10474.035034602208,10474.035034602208,10474.622726147312,0.0,0.5877,0,0.5877
2385,TKT-002385,Remote diagnosis,Tier 2,10473.311875096335,10473.311875096335,10474.752825148127,0.0,1.441,0,1.441
4872,TKT-004872,Verification,Tier 1,10474.622726147312,10474.622726147312,10475.122807367366,0.0,0.5001,1,0.5001
2385,TKT-002385,Verification,Tier 1,10474.752825148127,10475.122807367366,10476.42524082362,0.37,1.3024,0,1.6724
1381,TKT-001381,Parts & dispatch,(unstaffed wait),10326.117213753036,10326.117213753036,10479.70983354543,153.5926,0.0,0,153.5926
456,TKT-000456,Intake,(automated),10481.002174795512,10481.002174795512,10481.002174795512,0.0,0.0,0,0.0
456,TKT-000456,Triage,Tier 1,10481.002174795512,10481.002174795512,10482.05895030499,0.0,1.0568,0,1.0568
1381,TKT-001381,On-site repair,Field Ops,10479.70983354543,10479.70983354543,10482.974835927791,0.0,3.265,0,3.265
456,TKT-000456,Remote diagnosis,Tier 2,10482.05895030499,10482.05895030499,10483.065959167185,0.0,1.007,0,1.007
3591,TKT-003591,Intake,(automated),10483.178282804727,10483.178282804727,10483.178282804727,0.0,0.0,0,0.0
252,TKT-000252,Intake,(automated),10483.332293408806,10483.332293408806,10483.332293408806,0.0,0.0,0,0.0
1381,TKT-001381,Verification,Tier 1,10482.974835927791,10482.974835927791,10483.34687390928,0.0,0.372,2,0.372
252,TKT-000252,Triage,Tier 1,10483.332293408806,10483.34687390928,10483.890546572975,0.0146,0.5437,1,0.5582999999999999
1980,TKT-001980,Intake,(automated),10484.771726913586,10484.771726913586,10484.771726913586,0.0,0.0,0,0.0
3591,TKT-003591,Triage,Tier 1,10483.178282804727,10483.890546572975,10484.776759937671,0.7123,0.8862,1,1.5985
1980,TKT-001980,Triage,Tier 1,10484.771726913586,10484.776759937671,10485.156057887307,0.005,0.3793,0,0.38430000000000003
3591,TKT-003591,Remote diagnosis,Tier 2,10484.776759937671,10484.776759937671,10486.791607605976,0.0,2.0148,1,2.0148
3591,TKT-003591,Verification,Tier 1,10486.791607605976,10486.791607605976,10487.466999925287,0.0,0.6754,0,0.6754
252,TKT-000252,Remote diagnosis,Tier 2,10483.890546572975,10483.890546572975,10489.666966664705,0.0,5.7764,0,5.7764
3120,TKT-003120,Intake,(automated),10489.828271314176,10489.828271314176,10489.828271314176,0.0,0.0,0,0.0
1980,TKT-001980,Remote diagnosis,Tier 2,10485.156057887307,10486.791607605976,10490.763684449184,1.6355,3.9721,0,5.6076
252,TKT-000252,Verification,Tier 1,10489.666966664705,10489.666966664705,10492.26760884274,0.0,2.6006,1,2.6006
3120,TKT-003120,Triage,Tier 1,10489.828271314176,10492.26760884274,10492.826953333766,2.4393,0.5593,0,2.9985999999999997
1469,TKT-001469,Intake,(automated),10493.633842755393,10493.633842755393,10493.633842755393,0.0,0.0,0,0.0
1469,TKT-001469,Triage,Tier 1,10493.633842755393,10493.633842755393,10494.298703558698,0.0,0.6649,0,0.6649
3120,TKT-003120,Remote diagnosis,Tier 2,10492.826953333766,10492.826953333766,10494.471748976,0.0,1.6448,0,1.6448
3120,TKT-003120,Verification,Tier 1,10494.471748976,10494.471748976,10494.883372143415,0.0,0.4116,0,0.4116
1469,TKT-001469,Remote diagnosis,Tier 2,10494.298703558698,10494.298703558698,10495.711783055734,0.0,1.4131,0,1.4131
640,TKT-000640,Intake,(automated),10496.788788969458,10496.788788969458,10496.788788969458,0.0,0.0,0,0.0
640,TKT-000640,Triage,Tier 1,10496.788788969458,10496.788788969458,10497.043077218621,0.0,0.2543,0,0.2543
2826,TKT-002826,Parts & dispatch,(unstaffed wait),10384.950921489506,10384.950921489506,10498.953338069014,114.0024,0.0,0,114.0024
856,TKT-000856,Intake,(automated),10499.65907757727,10499.65907757727,10499.65907757727,0.0,0.0,0,0.0
856,TKT-000856,Triage,Tier 1,10499.65907757727,10499.65907757727,10499.989659684628,0.0,0.3306,0,0.3306
456,TKT-000456,Parts & dispatch,(unstaffed wait),10483.065959167185,10483.065959167185,10500.927600577716,17.8616,0.0,0,17.8616
1980,TKT-001980,Parts & dispatch,(unstaffed wait),10490.763684449184,10490.763684449184,10501.267068579735,10.5034,0.0,0,10.5034
2198,TKT-002198,Intake,(automated),10502.21197816346,10502.21197816346,10502.21197816346,0.0,0.0,0,0.0
2198,TKT-002198,Triage,Tier 1,10502.21197816346,10502.21197816346,10502.38290671731,0.0,0.1709,0,0.1709
640,TKT-000640,Remote diagnosis,Tier 2,10497.043077218621,10497.043077218621,10502.980763586207,0.0,5.9377,1,5.9377
2826,TKT-002826,On-site repair,Field Ops,10498.953338069014,10498.953338069014,10504.699039761921,0.0,5.7457,2,5.7457
2826,TKT-002826,Verification,Tier 1,10504.699039761921,10504.699039761921,10506.361474623913,0.0,1.6624,0,1.6624
4992,TKT-004992,Intake,(automated),10506.404502902009,10506.404502902009,10506.404502902009,0.0,0.0,0,0.0
2198,TKT-002198,Remote diagnosis,Tier 2,10502.38290671731,10502.980763586207,10506.613963098349,0.5979,3.6332,0,4.2311
856,TKT-000856,Remote diagnosis,Tier 2,10499.989659684628,10499.989659684628,10507.180071870373,0.0,7.1904,0,7.1904
4992,TKT-004992,Triage,Tier 1,10506.404502902009,10506.404502902009,10507.217241993949,0.0,0.8127,1,0.8127
2198,TKT-002198,Verification,Tier 1,10506.613963098349,10507.217241993949,10507.814777478732,0.6033,0.5975,0,1.2008
4992,TKT-004992,Remote diagnosis,Tier 2,10507.217241993949,10507.217241993949,10509.098638700829,0.0,1.8814,0,1.8814
456,TKT-000456,On-site repair,Field Ops,10500.927600577716,10504.699039761921,10509.20727657719,3.7714,4.5082,1,8.2796
4992,TKT-004992,Verification,Tier 1,10509.098638700829,10509.098638700829,10510.091122718066,0.0,0.9925,1,0.9925
456,TKT-000456,Verification,Tier 1,10509.20727657719,10510.091122718066,10511.14996483293,0.8838,1.0588,0,1.9426
1980,TKT-001980,On-site repair,Field Ops,10501.267068579735,10509.20727657719,10513.329278351168,7.9402,4.122,0,12.0622
1980,TKT-001980,Verification,Tier 1,10513.329278351168,10513.329278351168,10513.878944642072,0.0,0.5497,0,0.5497
3224,TKT-003224,Intake,(automated),10517.40736604013,10517.40736604013,10517.40736604013,0.0,0.0,0,0.0
3224,TKT-003224,Triage,Tier 1,10517.40736604013,10517.40736604013,10517.78719669818,0.0,0.3798,0,0.3798
2018,TKT-002018,Intake,(automated),10520.810807716618,10520.810807716618,10520.810807716618,0.0,0.0,0,0.0
2018,TKT-002018,Triage,Tier 1,10520.810807716618,10520.810807716618,10520.9690379772,0.0,0.1582,0,0.1582
4696,TKT-004696,Intake,(automated),10521.618538705052,10521.618538705052,10521.618538705052,0.0,0.0,0,0.0
4696,TKT-004696,Triage,Tier 1,10521.618538705052,10521.618538705052,10522.007562943,0.0,0.389,0,0.389
2018,TKT-002018,Remote diagnosis,Tier 2,10520.9690379772,10520.9690379772,10522.768002162564,0.0,1.799,1,1.799
2018,TKT-002018,Verification,Tier 1,10522.768002162564,10522.768002162564,10523.455384041214,0.0,0.6874,0,0.6874
4696,TKT-004696,Remote diagnosis,Tier 2,10522.007562943,10522.768002162564,10523.470531967956,0.7604,0.7025,0,1.4628999999999999
4696,TKT-004696,Verification,Tier 1,10523.470531967956,10523.470531967956,10524.365182336982,0.0,0.8947,0,0.8947
3224,TKT-003224,Remote diagnosis,Tier 2,10517.78719669818,10517.78719669818,10525.588067344084,0.0,7.8009,0,7.8009
856,TKT-000856,Parts & dispatch,(unstaffed wait),10507.180071870373,10507.180071870373,10534.998472228985,27.8184,0.0,0,27.8184
3224,TKT-003224,Parts & dispatch,(unstaffed wait),10525.588067344084,10525.588067344084,10535.368939677728,9.7809,0.0,0,9.7809
856,TKT-000856,On-site repair,Field Ops,10534.998472228985,10534.998472228985,10536.098757382217,0.0,1.1003,1,1.1003
856,TKT-000856,Verification,Tier 1,10536.098757382217,10536.098757382217,10537.709244625665,0.0,1.6105,0,1.6105
3224,TKT-003224,On-site repair,Field Ops,10535.368939677728,10536.098757382217,10539.008741715592,0.7298,2.91,0,3.6398
3224,TKT-003224,Verification,Tier 1,10539.008741715592,10539.008741715592,10539.86081474663,0.0,0.8521,0,0.8521
2048,TKT-002048,Intake,(automated),10541.739382330828,10541.739382330828,10541.739382330828,0.0,0.0,0,0.0
3112,TKT-003112,Intake,(automated),10541.973187877044,10541.973187877044,10541.973187877044,0.0,0.0,0,0.0
2048,TKT-002048,Triage,Tier 1,10541.739382330828,10541.739382330828,10542.08801269951,0.0,0.3486,1,0.3486
3112,TKT-003112,Triage,Tier 1,10541.973187877044,10542.08801269951,10542.332920556759,0.1148,0.2449,0,0.3597
2048,TKT-002048,Remote diagnosis,Tier 2,10542.08801269951,10542.08801269951,10543.077785113554,0.0,0.9898,0,0.9898
3112,TKT-003112,Remote diagnosis,Tier 2,10542.332920556759,10542.332920556759,10543.31604718411,0.0,0.9831,0,0.9831
334,TKT-000334,Intake,(automated),10543.350009610795,10543.350009610795,10543.350009610795,0.0,0.0,0,0.0
3166,TKT-003166,Parts & dispatch,(unstaffed wait),10413.561038033762,10413.561038033762,10543.908308369757,130.3473,0.0,0,130.3473
3112,TKT-003112,Verification,Tier 1,10543.31604718411,10543.31604718411,10543.909603114305,0.0,0.5936,1,0.5936
334,TKT-000334,Triage,Tier 1,10543.350009610795,10543.909603114305,10544.404426860525,0.5596,0.4948,0,1.0544
1469,TKT-001469,Parts & dispatch,(unstaffed wait),10495.711783055734,10495.711783055734,10545.340221369299,49.6284,0.0,0,49.6284
334,TKT-000334,Remote diagnosis,Tier 2,10544.404426860525,10544.404426860525,10545.562682616877,0.0,1.1583,0,1.1583
3166,TKT-003166,On-site repair,Field Ops,10543.908308369757,10543.908308369757,10545.580824162584,0.0,1.6725,1,1.6725
3166,TKT-003166,Verification,Tier 1,10545.580824162584,10545.580824162584,10546.077792091099,0.0,0.497,0,0.497
1469,TKT-001469,On-site repair,Field Ops,10545.340221369299,10545.580824162584,10548.411960077448,0.2406,2.8311,0,3.0717000000000003
1469,TKT-001469,Verification,Tier 1,10548.411960077448,10548.411960077448,10548.934401050772,0.0,0.5224,0,0.5224
2048,TKT-002048,Parts & dispatch,(unstaffed wait),10543.077785113554,10543.077785113554,10552.11071180275,9.0329,0.0,0,9.0329
3698,TKT-003698,Intake,(automated),10553.488037798164,10553.488037798164,10553.488037798164,0.0,0.0,0,0.0
3698,TKT-003698,Triage,Tier 1,10553.488037798164,10553.488037798164,10553.874576479511,0.0,0.3865,0,0.3865
2048,TKT-002048,On-site repair,Field Ops,10552.11071180275,10552.11071180275,10555.122751153973,0.0,3.012,0,3.012
2048,TKT-002048,Verification,Tier 1,10555.122751153973,10555.122751153973,10555.971380225485,0.0,0.8486,0,0.8486
2437,TKT-002437,Intake,(automated),10556.377752349832,10556.377752349832,10556.377752349832,0.0,0.0,0,0.0
2455,TKT-002455,Intake,(automated),10556.679786322477,10556.679786322477,10556.679786322477,0.0,0.0,0,0.0
2437,TKT-002437,Triage,Tier 1,10556.377752349832,10556.377752349832,10556.946484000195,0.0,0.5687,1,0.5687
2455,TKT-002455,Triage,Tier 1,10556.679786322477,10556.946484000195,10557.472317035612,0.2667,0.5258,0,0.7925
3698,TKT-003698,Remote diagnosis,Tier 2,10553.874576479511,10553.874576479511,10558.013237550374,0.0,4.1387,1,4.1387
2437,TKT-002437,Remote diagnosis,Tier 2,10556.946484000195,10556.946484000195,10561.74395971054,0.0,4.7975,0,4.7975
2437,TKT-002437,Verification,Tier 1,10561.74395971054,10561.74395971054,10562.894004456364,0.0,1.15,0,1.15
4558,TKT-004558,Intake,(automated),10568.170544550778,10568.170544550778,10568.170544550778,0.0,0.0,0,0.0
4558,TKT-004558,Triage,Tier 1,10568.170544550778,10568.170544550778,10568.450447642706,0.0,0.2799,0,0.2799
2455,TKT-002455,Remote diagnosis,Tier 2,10557.472317035612,10558.013237550374,10568.562852195912,0.5409,10.5496,0,11.0905
4558,TKT-004558,Remote diagnosis,Tier 2,10568.450447642706,10568.450447642706,10570.477300313103,0.0,2.0269,0,2.0269
3698,TKT-003698,Parts & dispatch,(unstaffed wait),10558.013237550374,10558.013237550374,10570.726642279375,12.7134,0.0,0,12.7134
4558,TKT-004558,Verification,Tier 1,10570.477300313103,10570.477300313103,10571.373667851098,0.0,0.8964,0,0.8964
3698,TKT-003698,On-site repair,Field Ops,10570.726642279375,10570.726642279375,10574.020240211901,0.0,3.2936,0,3.2936
334,TKT-000334,Parts & dispatch,(unstaffed wait),10545.562682616877,10545.562682616877,10574.083840133866,28.5212,0.0,0,28.5212
3698,TKT-003698,Verification,Tier 1,10574.020240211901,10574.020240211901,10574.8180601863,0.0,0.7978,0,0.7978
698,TKT-000698,Intake,(automated),10582.641448239225,10582.641448239225,10582.641448239225,0.0,0.0,0,0.0
1783,TKT-001783,Intake,(automated),10583.018492841149,10583.018492841149,10583.018492841149,0.0,0.0,0,0.0
334,TKT-000334,On-site repair,Field Ops,10574.083840133866,10574.083840133866,10583.340202706733,0.0,9.2564,0,9.2564
698,TKT-000698,Triage,Tier 1,10582.641448239225,10582.641448239225,10583.44788034462,0.0,0.8064,2,0.8064
1783,TKT-001783,Triage,Tier 1,10583.018492841149,10583.44788034462,10583.795482169668,0.4294,0.3476,1,0.777
4574,TKT-004574,Intake,(automated),10583.990904492057,10583.990904492057,10583.990904492057,0.0,0.0,0,0.0
1783,TKT-001783,Remote diagnosis,Tier 2,10583.795482169668,10583.795482169668,10584.590418222717,0.0,0.7949,0,0.7949
2455,TKT-002455,Parts & dispatch,(unstaffed wait),10568.562852195912,10568.562852195912,10584.82007927495,16.2572,0.0,0,16.2572
334,TKT-000334,Verification,Tier 1,10583.340202706733,10583.795482169668,10586.018134196796,0.4553,2.2227,1,2.678
4574,TKT-004574,Triage,Tier 1,10583.990904492057,10586.018134196796,10586.271852893173,2.0272,0.2537,0,2.2809
4574,TKT-004574,Remote diagnosis,Tier 2,10586.271852893173,10586.271852893173,10587.031031239787,0.0,0.7592,0,0.7592
2455,TKT-002455,On-site repair,Field Ops,10584.82007927495,10584.82007927495,10587.266663984508,0.0,2.4466,0,2.4466
2455,TKT-002455,Verification,Tier 1,10587.266663984508,10587.266663984508,10589.707122112444,0.0,2.4405,0,2.4405
698,TKT-000698,Remote diagnosis,Tier 2,10583.44788034462,10583.44788034462,10590.337577628008,0.0,6.8897,0,6.8897
897,TKT-000897,Intake,(automated),10597.361665890985,10597.361665890985,10597.361665890985,0.0,0.0,0,0.0
897,TKT-000897,Triage,Tier 1,10597.361665890985,10597.361665890985,10597.761751623779,0.0,0.4001,0,0.4001
897,TKT-000897,Remote diagnosis,Tier 2,10597.761751623779,10597.761751623779,10599.556272284033,0.0,1.7945,0,1.7945
698,TKT-000698,Parts & dispatch,(unstaffed wait),10590.337577628008,10590.337577628008,10602.803540669925,12.466,0.0,0,12.466
